price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
525000.0,3,2.5,2340,35021,1.0,3,2340,0
1650000.0,8,2.75,4040,20666,1.0,4,2020,2020
137900.0,3,1.75,1160,5082,1.0,3,580,580
440000.0,3,2.25,1680,57063,2.0,4,1680,0
360000.0,3,1.0,1280,3870,1.0,3,640,640
271000.0,4,1.5,1800,9576,1.0,4,1800,0
465000.0,6,3.25,4250,23326,1.0,3,2150,2100
280000.0,4,2.5,2400,4596,2.0,3,2400,0
283000.0,2,1.0,940,6350,1.0,4,940,0
411500.0,3,1.0,1110,7208,1.0,3,1110,0
282000.0,3,2.25,2420,7548,1.0,4,1370,1050
535000.0,3,2.5,1850,1499,2.5,3,1790,60
554729.0,4,2.5,2020,4350,2.0,5,1730,290
868000.0,4,2.5,2020,4350,2.0,5,1730,290
427000.0,3,2.5,1830,65340,1.0,3,1520,310
455000.0,4,1.75,1920,6000,1.0,4,960,960
595000.0,2,1.75,1280,8500,1.0,3,1280,0
400000.0,4,2.5,3130,5240,2.0,3,3130,0
770000.0,4,2.5,3920,12415,2.0,3,3920,0
742500.0,4,2.75,3100,3773,2.0,3,2000,1100
1250000.0,4,2.5,3220,15600,1.0,5,1680,1540
375000.0,3,2.0,1670,13775,1.0,3,1670,0
1557600.0,4,2.5,2700,17853,2.0,4,2700,0
545000.0,4,2.0,5461,22880,1.0,4,3265,2196
1050000.0,4,3.25,4400,16625,2.0,3,4400,0
1565000.0,3,1.75,2190,8500,1.0,4,2190,0
178000.0,4,1.5,1200,11163,1.5,4,1200,0
262500.0,3,1.75,1470,10390,1.0,3,1470,0
730000.0,3,1.75,1650,5000,1.5,4,1650,0
395000.0,5,1.75,1840,10453,1.0,3,1360,480
355000.0,3,1.0,1210,6650,1.0,3,1210,0
299990.0,3,2.5,1870,8541,2.0,3,1870,0
1125000.0,4,3.25,3890,422096,1.5,3,3150,740
425000.0,4,2.25,2660,11200,2.0,4,2660,0
349000.0,2,1.0,1150,7552,1.0,3,1150,0
554950.0,4,1.75,1740,4816,1.0,5,870,870
326000.0,6,3.0,2580,8064,1.5,3,1880,700
580000.0,4,1.75,1720,6975,1.0,3,1420,300
699000.0,3,2.5,2740,18455,2.0,4,1510,1230
757000.0,3,2.75,2610,11290,1.0,3,1630,980
335000.0,3,1.75,1400,7920,1.0,3,1400,0
660000.0,3,2.0,2570,28500,1.0,3,1970,600
540000.0,4,2.75,2830,7334,2.0,3,2830,0
320000.0,5,2.25,2630,8625,2.0,3,2630,0
280000.0,3,2.5,1580,7918,2.0,3,1580,0
324000.0,3,2.0,1540,10931,1.0,3,1540,0
300000.0,3,1.0,2120,7735,1.0,4,1060,1060
360000.0,3,1.75,1830,10000,2.0,4,1830,0
600000.0,3,2.5,2260,10153,2.0,3,2260,0
950000.0,4,1.75,2500,92347,1.0,4,1500,1000
599950.0,3,3.25,1830,1804,3.0,3,1830,0
190000.0,4,1.0,1190,7920,1.0,3,890,300
350000.0,4,1.75,2310,9002,1.0,3,1780,530
522000.0,3,1.0,1230,4600,1.5,3,1230,0
850000.0,3,2.5,2940,10809,2.0,3,2940,0
308000.0,3,1.0,1010,8800,1.0,4,1010,0
1020000.0,6,2.25,2550,5000,2.0,4,2550,0
397500.0,3,1.0,1480,5100,1.5,3,1480,0
186000.0,3,1.75,1460,7967,1.0,3,1040,420
436500.0,5,3.0,3110,12429,1.0,3,1790,1320
710000.0,3,2.0,2140,4923,1.0,4,1070,1070
1378600.0,5,3.25,3450,6360,2.0,5,1860,1590
450000.0,3,2.25,1960,10682,1.0,3,1960,0
375000.0,4,2.75,1890,5240,1.0,3,980,910
315000.0,2,1.0,2080,14659,1.0,3,1040,1040
467500.0,3,1.0,1700,4165,1.5,3,1700,0
330000.0,3,1.0,1140,7316,1.0,3,1140,0
665000.0,3,2.5,3136,54450,1.5,5,3136,0
760000.0,4,3.25,2590,3889,3.0,3,2590,0
469000.0,3,1.75,1480,800,2.0,3,1000,480
408000.0,3,3.0,1500,1473,2.0,3,1120,380
851000.0,3,2.75,2660,10350,1.0,4,1330,1330
410000.0,2,2.0,1350,3926,1.0,3,1350,0
235000.0,2,1.0,860,10500,1.0,3,860,0
207100.0,2,1.0,1000,4500,1.0,3,1000,0
560000.0,4,2.5,2480,16360,1.0,5,1510,970
903000.0,3,2.75,3860,12786,2.0,4,3860,0
998500.0,3,1.75,2140,4800,2.0,3,1690,450
268500.0,4,1.75,1820,13600,1.5,3,1120,700
494950.0,2,1.75,2220,33000,1.0,4,2220,0
1130000.0,4,2.5,2660,11200,2.0,3,2660,0
250000.0,3,2.0,1470,12096,1.0,4,1470,0
449000.0,4,1.75,2350,54450,1.0,4,1250,1100
1225000.0,3,2.25,2980,7700,1.0,3,2530,450
325000.0,4,2.0,1870,7700,1.0,3,1870,0
506000.0,5,3.0,2430,8000,1.0,4,1370,1060
751000.0,4,2.5,2790,6538,2.0,3,2790,0
280000.0,3,2.5,1370,22326,2.0,3,1370,0
1120000.0,4,2.25,4470,60373,2.0,3,4470,0
580000.0,3,1.75,2040,81021,1.0,3,2040,0
665000.0,4,2.25,2340,5300,1.0,5,1700,640
450000.0,4,2.5,2520,8515,2.0,3,2520,0
389900.0,4,1.0,1710,117176,1.5,4,1710,0
427000.0,3,1.0,1200,5252,1.0,3,1200,0
265000.0,3,1.75,1330,12618,1.0,3,1330,0
398000.0,3,1.5,1310,2996,2.0,3,1310,0
354000.0,6,3.5,3020,4500,2.0,3,3020,0
339950.0,4,2.5,2260,6086,2.0,3,2260,0
399000.0,2,1.0,790,4000,1.0,3,790,0
325000.0,2,2.0,970,5000,1.0,3,970,0
998800.0,3,2.0,2250,8000,1.0,4,2250,0
350000.0,4,2.5,1530,2248,1.5,3,1530,0
1000000.0,4,1.75,1780,11436,1.0,5,1780,0
561000.0,3,2.5,2120,5277,2.0,3,2120,0
245000.0,2,1.0,1500,6685,1.0,3,1190,310
570000.0,2,1.0,1500,6685,1.0,3,1190,310
845000.0,4,3.0,2390,4000,1.5,5,1460,930
314500.0,4,2.5,2390,9600,2.0,3,2390,0
650000.0,3,1.75,2920,9370,1.0,4,1620,1300
298000.0,2,1.0,850,5000,1.0,3,850,0
500000.0,2,1.0,930,3200,1.0,3,930,0
870000.0,4,2.5,3340,12248,2.0,3,2470,870
299000.0,2,1.0,710,6732,1.0,5,710,0
527000.0,3,2.25,2240,6450,1.0,3,1440,800
420000.0,3,1.0,1060,7638,1.0,5,1060,0
290000.0,3,2.5,2360,8764,2.0,3,2360,0
1662000.0,4,2.75,3520,19200,1.0,4,1950,1570
499990.0,3,1.75,1730,9334,1.0,3,1220,510
315000.0,3,1.75,1170,4000,1.0,3,720,450
425000.0,4,2.25,3680,26266,2.0,4,3680,0
630000.0,3,2.5,2900,46609,2.0,3,2900,0
365000.0,3,1.75,1290,7205,1.5,3,1290,0
774000.0,4,2.75,2010,7000,2.0,5,2010,0
368888.0,3,1.5,1490,12186,1.0,4,1490,0
339500.0,4,2.5,1930,7862,2.0,3,1930,0
344950.0,4,1.75,2240,7500,1.0,4,1120,1120
450000.0,3,2.0,2320,17688,1.0,3,2320,0
814950.0,4,2.75,2990,6626,2.0,3,2990,0
299900.0,4,2.5,2200,5730,2.0,3,2200,0
315000.0,3,2.0,1500,7828,1.0,4,1500,0
880000.0,3,1.75,3860,9000,1.0,3,1930,1930
195000.0,3,1.5,1430,5200,1.0,4,1030,400
910000.0,5,2.75,3750,8279,2.0,3,3750,0
540000.0,5,2.5,3100,10189,2.0,3,3100,0
306000.0,3,2.5,1870,5874,2.0,3,1870,0
272000.0,4,2.25,2040,7600,1.0,4,1580,460
1295000.0,5,3.5,3700,8504,2.0,3,2750,950
450000.0,3,1.75,3150,9258,1.0,3,2370,780
450000.0,3,2.5,1990,12793,2.0,3,1990,0
310000.0,4,1.0,1740,11075,1.5,3,1740,0
530000.0,2,2.25,2080,11285,1.0,4,1180,900
435000.0,4,2.5,2060,10125,2.0,4,1560,500
485000.0,3,2.0,1590,11222,1.0,4,1590,0
690000.0,3,1.5,1760,4000,2.0,3,1760,0
305000.0,4,2.5,1620,4000,2.0,3,1620,0
300000.0,3,1.75,1210,7000,1.0,3,1210,0
289950.0,4,3.0,2040,5050,1.0,3,1490,550
575000.0,3,2.5,2270,9600,2.0,3,2270,0
1820000.0,4,4.5,6640,53330,2.0,3,6640,0
219000.0,3,1.5,1060,9600,1.0,4,1060,0
265000.0,4,3.0,1940,8170,1.0,4,1940,0
1105000.0,5,3.25,3070,5000,2.0,3,2050,1020
200000.0,3,1.0,930,7590,1.0,3,820,110
545000.0,4,2.75,2180,8480,1.0,4,1210,970
378000.0,3,2.5,2130,8404,2.0,3,2130,0
388000.0,2,1.75,800,4800,1.0,4,800,0
425000.0,4,2.25,2200,8384,1.0,3,1250,950
536000.0,2,1.5,1130,746,2.0,3,1030,100
1175000.0,3,2.5,1970,23180,1.0,3,1100,870
629950.0,3,2.5,1680,1620,2.0,3,1120,560
465000.0,4,1.75,1470,5350,1.0,3,980,490
545000.0,4,2.25,2390,40510,1.0,4,2390,0
592000.0,4,2.5,2300,11165,2.0,4,2300,0
446000.0,4,2.0,2280,43692,1.0,3,1140,1140
375000.0,3,2.5,1330,816,3.0,3,1330,0
632500.0,5,2.5,2640,7096,2.0,3,2640,0
459950.0,4,1.75,2430,9747,1.0,3,1780,650
485000.0,4,2.5,2470,35073,2.0,3,2470,0
255000.0,3,1.0,1440,11330,1.0,3,1440,0
251750.0,3,2.0,1320,7200,1.0,5,1320,0
725000.0,3,2.5,2810,6300,2.0,3,2810,0
460000.0,3,3.25,1370,1194,3.0,3,1370,0
625000.0,3,2.5,2000,6341,1.0,5,1040,960
530000.0,3,1.75,1980,6760,1.0,4,1980,0
394950.0,3,2.5,2050,8172,2.0,3,2050,0
324950.0,4,1.75,2320,9240,1.0,3,1160,1160
330000.0,3,2.25,1960,1985,2.0,3,1750,210
220000.0,4,1.75,1910,8171,1.0,3,1910,0
685000.0,3,3.25,2030,11070,2.0,4,2030,0
500000.0,3,2.25,2210,7680,1.0,3,1730,480
368000.0,4,2.75,2610,9426,1.0,3,1360,1250
825000.0,3,2.25,2520,7975,2.0,4,1550,970
660000.0,6,1.75,1840,2774,1.0,3,1060,780
253000.0,3,1.75,1570,7416,1.0,4,1570,0
392500.0,4,2.75,2400,19923,1.0,5,1320,1080
605000.0,3,1.75,1930,5400,2.0,3,1930,0
215000.0,3,1.0,1160,10384,1.0,4,1160,0
650000.0,4,2.5,2820,15000,2.0,4,2820,0
877500.0,4,2.0,3060,8000,2.0,4,2040,1020
232500.0,3,1.0,1320,8450,1.0,3,880,440
234000.0,2,2.0,1200,3624,2.0,3,1200,0
380000.0,3,1.75,1560,104108,1.0,3,1250,310
420000.0,5,2.25,3070,64033,1.0,3,2730,340
399950.0,3,1.0,1040,9600,1.0,3,1040,0
256750.0,3,2.5,1990,8991,1.0,3,1570,420
535000.0,3,2.5,1690,9626,2.0,3,1690,0
515000.0,3,2.0,1810,2738,2.0,4,1810,0
770000.0,4,1.75,2520,8442,1.0,4,1640,880
256000.0,3,2.5,1570,5113,1.0,3,1090,480
489900.0,3,1.0,1680,8910,1.0,4,1680,0
165000.0,3,1.5,1250,7200,1.0,4,1250,0
220000.0,3,1.5,1280,7742,1.0,4,1280,0
575000.0,4,2.5,4620,20793,2.0,4,4620,0
375000.0,3,2.5,1580,5725,2.0,3,1580,0
422250.0,3,1.75,1650,7145,2.0,5,1300,350
420000.0,3,1.75,1660,9600,1.0,3,1380,280
608000.0,4,2.5,2410,7140,2.0,3,2410,0
620000.0,3,2.25,1720,4000,1.5,4,1450,270
850000.0,3,2.5,3120,12406,2.0,3,1940,1180
463000.0,4,2.5,2680,9928,1.0,4,1340,1340
750000.0,5,1.75,2640,13290,1.0,4,1400,1240
1070000.0,3,3.25,3730,13264,2.0,3,3730,0
290000.0,3,2.0,1700,6498,1.0,3,1700,0
525000.0,4,1.75,2280,5959,1.0,3,1250,1030
319000.0,3,2.25,1220,2980,2.0,3,1220,0
592500.0,6,4.5,3500,8504,2.0,3,3500,0
350000.0,3,2.5,2010,14298,2.0,3,2010,0
454900.0,3,1.75,2130,9775,1.0,4,1430,700
272000.0,4,2.25,1800,9018,2.0,3,1800,0
357500.0,3,1.0,1070,10125,1.0,3,1070,0
285000.0,3,1.75,1020,5000,1.0,5,1020,0
280000.0,4,2.0,1600,6861,1.0,3,1600,0
477000.0,4,1.5,1380,7800,1.0,3,1080,300
750000.0,3,2.25,3270,168000,2.0,4,3270,0
595000.0,4,2.5,2100,3125,2.0,3,1400,700
525000.0,3,2.25,2110,2850,3.0,3,2110,0
319000.0,3,1.75,1640,53400,1.0,4,1640,0
225000.0,3,2.0,1320,5665,1.0,3,1320,0
485000.0,4,2.5,2420,10603,1.0,5,1210,1210
341000.0,3,1.0,1390,4814,1.5,3,1390,0
674000.0,3,3.25,2320,6744,2.0,3,1930,390
442250.0,3,2.5,2170,8169,2.0,3,2170,0
591000.0,4,2.25,2710,38180,2.0,4,2710,0
276000.0,3,2.0,1450,8928,1.0,3,1450,0
394000.0,3,2.5,1370,4400,1.0,3,1370,0
355000.0,3,2.5,1810,3192,1.0,3,1070,740
260000.0,3,2.5,1420,14850,1.0,4,1020,400
300000.0,3,2.75,2090,9620,1.0,3,1340,750
310000.0,3,2.75,2090,9620,1.0,3,1340,750
209000.0,3,1.0,1330,6900,1.0,3,1330,0
344950.0,3,2.0,1330,7419,1.0,3,1330,0
230000.0,5,2.0,1910,7200,1.0,4,1110,800
336950.0,3,1.75,2310,7680,1.0,4,1410,900
700000.0,3,2.75,2500,7378,1.0,5,1390,1110
230000.0,3,2.0,1310,7332,1.0,3,1310,0
443500.0,4,2.5,2040,21781,2.0,3,2040,0
471000.0,4,2.5,2040,21781,2.0,3,2040,0
595000.0,3,2.25,2400,16301,1.0,3,1400,1000
470000.0,3,1.0,1400,4914,1.5,3,1400,0
600000.0,4,1.75,1700,7800,1.0,4,1700,0
1381000.0,4,3.75,3160,9525,2.5,3,3160,0
427800.0,3,1.75,1340,13241,1.0,3,1340,0
445000.0,4,2.0,1470,8395,1.0,4,1470,0
382000.0,3,1.75,1790,7679,1.0,4,1790,0
577000.0,3,1.5,1560,20251,1.0,5,1200,360
427000.0,3,2.5,2620,108464,2.0,4,2620,0
255000.0,3,1.0,1580,8206,1.0,3,1100,480
240000.0,3,1.0,1090,10000,1.0,3,1090,0
1234580.0,5,3.25,3240,6551,1.5,4,2500,740
435000.0,4,1.75,2520,7200,1.0,5,1260,1260
1450000.0,3,1.75,2230,13529,1.0,3,2230,0
425000.0,4,3.0,2430,5502,2.0,3,2430,0
393000.0,2,1.0,1020,4200,1.0,5,1020,0
264950.0,4,1.0,1810,7500,1.0,2,1410,400
746500.0,4,2.5,3460,9699,2.0,3,3460,0
450000.0,3,1.0,2020,8100,1.0,3,1170,850
229950.0,3,2.0,1410,7466,1.0,3,1410,0
425000.0,2,1.0,750,4000,1.0,2,750,0
2555000.0,4,2.5,5300,26211,2.0,2,4570,730
1400000.0,4,3.5,4380,66613,1.5,3,4380,0
753000.0,3,2.25,2290,9047,2.0,4,2290,0
310000.0,2,1.0,720,5750,1.0,2,720,0
395000.0,2,1.0,1200,6014,1.0,4,600,600
725000.0,3,2.5,2620,28703,1.0,3,2620,0
295000.0,4,3.0,2120,7650,2.0,3,2120,0
225000.0,3,1.75,1580,8820,1.0,4,1580,0
1699000.0,3,3.25,4160,35153,3.0,3,3690,470
431000.0,3,2.25,1830,8831,1.0,3,1460,370
358500.0,3,2.5,2000,8057,1.0,3,1360,640
595000.0,2,1.0,980,3600,1.0,3,980,0
468000.0,4,2.5,3040,20682,2.0,3,3040,0
260000.0,4,1.0,1740,8100,1.0,4,1020,720
375000.0,3,2.0,1450,7300,1.5,5,1450,0
295000.0,3,2.5,1560,4200,2.0,3,1560,0
403900.0,4,2.5,2050,8909,1.0,4,1690,360
269950.0,3,1.75,1760,12823,1.0,4,1460,300
640000.0,3,3.5,1740,1975,2.0,3,1310,430
221000.0,3,1.0,910,8789,1.0,3,910,0
255000.0,3,1.75,1700,7532,1.0,3,1700,0
300000.0,4,2.5,2620,4469,2.0,3,2620,0
270000.0,3,2.25,1500,7410,1.0,4,1500,0
575000.0,4,1.75,1630,5750,1.0,3,1160,470
246900.0,3,1.5,1370,9800,1.0,5,1370,0
635000.0,2,2.5,1390,1132,2.0,3,1130,260
450000.0,3,2.0,1540,67756,1.0,3,1540,0
215000.0,3,1.0,1190,7500,1.0,5,1190,0
785000.0,3,3.5,4500,21870,2.0,3,4500,0
522500.0,4,3.0,2370,8154,1.0,3,1380,990
150000.0,2,1.5,1360,1934,2.0,4,1360,0
199950.0,2,1.75,870,18537,1.0,4,870,0
3000000.0,4,4.25,4850,12445,2.0,5,3850,1000
379900.0,3,2.0,3110,44967,2.0,3,3020,90
950000.0,4,2.5,3700,7051,2.0,3,3700,0
865000.0,6,2.75,3500,5150,2.0,5,2430,1070
785000.0,3,1.75,1670,9600,1.0,5,1670,0
245700.0,3,2.25,1640,8400,1.0,3,1180,460
951000.0,3,2.25,3400,12825,1.0,3,3400,0
499950.0,3,1.75,2060,3500,1.0,5,1030,1030
257000.0,3,1.75,1330,36537,1.0,4,1330,0
549000.0,3,2.0,2330,3600,1.5,4,1580,750
1600000.0,3,2.75,3040,21052,2.0,4,3040,0
1400000.0,5,3.75,3700,7920,3.0,3,2900,800
619000.0,3,2.0,1990,3000,1.5,5,1430,560
311000.0,5,3.0,2020,5917,1.0,3,1220,800
600000.0,5,2.25,2980,7781,1.0,3,1580,1400
1080000.0,4,3.5,3990,5267,2.0,3,3990,0
436000.0,2,1.0,790,6600,1.0,3,790,0
205000.0,2,1.0,1060,8000,1.0,3,1060,0
514000.0,3,2.25,2260,54014,1.0,3,1450,810
530000.0,2,2.5,1900,2983,2.0,3,1900,0
511000.0,5,2.5,3361,6983,2.0,3,3361,0
2100000.0,4,1.75,3550,19865,2.0,3,3550,0
370000.0,5,2.5,2740,5460,2.0,3,2740,0
500000.0,4,1.75,2040,6000,1.0,5,1020,1020
710000.0,4,2.5,4070,129808,2.0,3,4070,0
270000.0,1,1.0,720,5196,1.0,3,720,0
415000.0,3,1.75,2000,8400,1.5,4,2000,0
1800000.0,5,4.5,4400,15580,2.0,3,3390,1010
236000.0,3,1.75,1300,8976,1.0,3,1300,0
278000.0,2,2.5,1420,2229,2.0,3,1420,0
312000.0,3,2.25,1540,5338,1.0,5,770,770
539000.0,3,2.25,1540,5338,1.0,5,770,770
498000.0,3,3.0,2360,2750,2.0,3,1780,580
857000.0,4,3.0,3720,29043,2.0,3,3720,0
780000.0,3,1.75,1690,13500,1.0,4,1690,0
650000.0,3,2.0,2300,5000,1.0,4,1150,1150
559500.0,4,1.75,1650,7088,1.0,3,1650,0
219950.0,2,1.0,990,6448,1.0,3,990,0
671500.0,4,2.25,2130,8410,2.0,4,2130,0
813000.0,4,2.5,3320,52707,2.0,3,3320,0
182000.0,3,2.25,1960,8875,1.0,3,1290,670
203700.0,2,1.0,770,2500,1.0,3,770,0
740000.0,4,1.75,2010,3600,1.5,3,2010,0
230000.0,2,1.0,800,17965,1.0,4,800,0
128000.0,3,1.0,910,11117,1.0,3,910,0
345000.0,3,1.0,1200,6628,1.0,4,1200,0
663000.0,4,2.5,3570,6246,2.0,3,3570,0
329950.0,3,2.5,1820,8085,2.0,3,1820,0
1047500.0,3,2.25,2930,7005,3.0,3,2670,260
402300.0,3,1.75,1480,4050,1.0,3,870,610
492000.0,4,2.5,3305,16164,1.5,5,2245,1060
448000.0,4,2.5,2230,5000,1.0,3,1650,580
273000.0,3,1.0,1560,7800,1.0,3,1560,0
335000.0,3,1.0,1030,7200,1.0,3,880,150
695000.0,3,3.75,2380,3600,1.5,3,1690,690
279000.0,3,1.0,1010,7903,1.0,3,1010,0
485000.0,2,1.75,2060,2700,1.0,3,1030,1030
383000.0,4,2.5,2370,10580,2.0,3,2370,0
490000.0,4,2.5,2242,37451,2.0,3,2242,0
240000.0,2,1.5,1078,1263,2.0,3,1078,0
285000.0,2,1.0,890,7250,1.0,3,890,0
524950.0,3,1.5,2700,24539,2.0,3,2120,580
729000.0,4,2.5,2450,27081,2.0,3,2450,0
460000.0,3,1.75,1420,8250,1.0,4,1420,0
687500.0,3,1.5,1280,2114,1.5,3,1280,0
1168000.0,5,2.75,2910,15118,1.0,5,1780,1130
825000.0,4,2.25,2430,10050,2.0,4,2430,0
314950.0,2,2.5,1860,6359,2.0,3,1860,0
470000.0,3,2.0,1800,12669,1.0,3,1800,0
500000.0,3,1.5,1960,8815,1.0,4,1020,940
313000.0,3,1.5,1550,7260,1.5,2,1550,0
445000.0,2,1.0,840,3840,1.0,4,840,0
300000.0,4,1.75,2080,8750,1.0,4,1330,750
619500.0,4,2.5,2210,5077,1.5,4,1480,730
305000.0,3,1.5,1210,5240,1.0,4,610,600
874000.0,3,2.5,1350,941,3.0,3,1350,0
477500.0,3,2.0,1860,5146,2.0,3,1860,0
700000.0,3,2.0,1940,4500,1.0,3,1090,850
515000.0,4,3.5,3400,5222,2.0,3,3400,0
590000.0,4,2.5,2240,9385,2.0,3,2240,0
205000.0,3,1.75,1170,8239,1.0,3,1170,0
310000.0,3,3.25,3130,9302,2.0,3,2190,940
442500.0,2,2.25,1510,7280,2.0,3,1510,0
1078500.0,4,3.5,3740,41458,2.0,3,3740,0
530000.0,4,2.5,2690,46609,2.0,3,2690,0
343500.0,4,1.75,1760,6204,1.0,4,1180,580
334900.0,4,1.75,2180,4066,1.5,3,1270,910
544300.0,4,1.75,1560,9000,1.0,5,1560,0
370000.0,3,2.5,1780,4050,2.0,3,1780,0
245000.0,3,1.75,1260,6908,1.0,3,1260,0
535000.0,4,1.75,1570,3250,1.5,5,1570,0
202000.0,2,1.0,740,6550,1.0,4,740,0
490000.0,4,2.25,2020,4960,2.0,3,1710,310
651500.0,4,1.5,1500,3075,2.0,5,1420,80
270000.0,4,2.5,1670,8056,1.0,3,1170,500
1164000.0,3,3.5,3620,8072,2.0,3,2920,700
289000.0,2,1.5,1010,1309,2.0,3,860,150
240000.0,3,1.5,1460,13503,1.0,4,1460,0
790000.0,3,1.75,1790,6117,1.0,3,1350,440
350000.0,3,2.25,1760,9621,2.0,3,1760,0
246950.0,3,3.5,1790,1682,2.0,3,1480,310
400000.0,3,1.0,1050,6000,1.0,3,1050,0
533000.0,4,2.5,2590,6394,2.0,3,2590,0
198400.0,3,1.0,1040,8645,1.0,4,1040,0
495000.0,4,2.5,4060,8547,2.0,3,2790,1270
862000.0,4,2.5,3190,14565,2.0,3,3190,0
870000.0,4,2.5,3190,14565,2.0,3,3190,0
875000.0,4,1.75,2180,9726,1.0,4,2180,0
317000.0,6,3.5,2120,5840,2.0,5,2120,0
325000.0,4,2.75,2110,6838,2.0,4,2110,0
615000.0,2,1.5,1210,5000,1.5,5,1210,0
334950.0,4,2.5,2410,7846,2.0,3,2410,0
775000.0,3,2.5,1980,7807,2.0,4,1980,0
600000.0,4,2.5,2370,9135,1.0,4,1600,770
565000.0,3,1.75,1720,2218,1.5,3,1270,450
292500.0,2,1.0,750,5026,1.0,4,750,0
825000.0,3,2.25,2510,10418,1.0,3,1810,700
495000.0,3,2.5,2577,156816,2.0,3,2577,0
525000.0,3,1.5,1540,4773,2.0,3,1540,0
438600.0,1,1.0,720,2500,1.0,3,720,0
507000.0,3,2.25,1810,8158,1.0,3,1450,360
275900.0,3,1.75,1380,8400,1.0,3,1380,0
1170000.0,4,2.5,2570,6251,2.0,3,2570,0
275000.0,4,1.75,1690,6000,1.0,3,1690,0
355000.0,3,0.75,1420,3060,1.0,4,860,560
233000.0,4,2.0,2130,9579,1.0,4,1250,880
666000.0,3,2.5,3000,5000,1.5,4,2110,890
317500.0,4,2.5,2150,9000,1.0,4,1360,790
420000.0,4,2.0,2280,10319,1.0,4,1270,1010
290000.0,4,2.0,1560,8800,2.0,5,1560,0
320000.0,3,2.0,1880,10758,1.0,5,940,940
650000.0,3,2.5,2320,5284,2.0,3,2320,0
325000.0,3,1.75,1010,7171,1.0,4,1010,0
165000.0,3,1.0,1120,5000,1.0,3,1120,0
500000.0,3,1.75,1560,16194,1.0,3,1560,0
443000.0,4,1.5,1860,12197,1.0,3,1860,0
213400.0,3,1.5,1150,8686,1.0,4,1150,0
480000.0,4,1.75,1920,9380,1.0,3,1920,0
275000.0,4,2.25,2490,7233,1.0,3,1460,1030
299880.0,3,2.5,1460,3044,2.0,3,1460,0
499950.0,3,3.5,1820,1501,2.0,3,1430,390
1705000.0,5,3.0,4290,17100,1.0,3,2480,1810
550000.0,4,2.75,2230,9460,1.0,5,1480,750
300000.0,4,2.5,2070,7476,2.0,3,2070,0
920000.0,3,1.75,2480,4000,1.0,3,1240,1240
2300000.0,4,3.25,4110,15929,2.0,3,2720,1390
620000.0,4,2.75,2290,3060,1.5,5,1550,740
253500.0,3,1.0,1220,20400,1.0,5,1220,0
978000.0,4,2.75,2620,13777,1.5,4,1720,900
387500.0,4,2.5,3190,9856,2.0,3,3190,0
325000.0,3,1.0,850,6906,1.0,3,850,0
568000.0,3,2.5,1740,1308,3.0,3,1740,0
525000.0,4,2.5,2140,7754,2.0,3,2140,0
560000.0,3,2.5,2070,12708,2.0,3,2070,0
394000.0,3,2.5,1680,4075,2.0,3,1680,0
484950.0,2,1.0,1000,4956,1.0,4,1000,0
1295000.0,3,2.75,3340,12690,1.0,3,2550,790
315000.0,3,2.5,1260,2767,2.0,3,1260,0
590000.0,4,2.25,2430,32496,1.0,3,2430,0
106000.0,1,1.0,560,5700,1.0,3,560,0
751000.0,3,2.5,3380,9528,2.0,3,3380,0
474000.0,2,1.0,1100,3500,1.0,5,1100,0
189000.0,2,2.0,1700,3171,1.0,5,850,850
440500.0,3,2.5,1600,3172,2.0,3,1600,0
1017000.0,3,2.5,2605,2216,2.0,4,2090,515
589000.0,2,2.0,1850,4667,1.0,3,1850,0
273000.0,3,2.25,1830,7651,2.0,3,1830,0
950000.0,3,3.25,3050,18892,1.0,4,1650,1400
277700.0,2,1.5,1240,1055,2.0,3,1200,40
299900.0,3,2.25,2100,8163,2.0,3,2100,0
235000.0,3,1.0,1250,15603,1.0,4,1250,0
464000.0,2,2.0,1230,4800,2.0,3,1230,0
281000.0,3,1.75,1690,9826,1.0,4,1690,0
320000.0,3,1.0,1520,8870,1.5,4,1520,0
282000.0,4,2.0,1890,6302,2.0,3,1890,0
745000.0,4,1.75,1990,8900,1.0,4,1990,0
245000.0,3,1.75,1480,3900,1.0,4,1480,0
250000.0,3,1.75,1480,3900,1.0,4,1480,0
470000.0,3,2.5,2120,2374,2.0,3,1770,350
216650.0,3,3.5,1480,1077,2.0,3,1300,180
440000.0,3,1.0,1250,8412,1.0,4,1250,0
590000.0,4,2.5,2010,7972,2.0,4,2010,0
935000.0,5,2.5,3150,35283,1.0,3,1800,1350
848000.0,3,3.5,3010,5717,2.0,3,3010,0
827500.0,5,4.25,3920,5823,2.0,3,3000,920
1125000.0,6,3.0,2880,3192,2.0,4,2180,700
630000.0,2,2.25,2550,5663,1.0,3,1720,830
340000.0,5,1.0,1120,9022,1.5,4,1120,0
570000.0,4,2.75,3140,10918,1.0,3,1900,1240
2750000.0,4,4.0,4130,5575,2.0,4,2860,1270
514500.0,4,2.5,2990,9614,1.0,4,1740,1250
360000.0,2,1.0,1120,12625,1.0,3,1120,0
228900.0,4,1.5,1570,8775,1.0,3,1570,0
660000.0,3,2.75,2210,4000,2.0,3,2210,0
647000.0,4,2.5,2390,5800,2.0,3,2390,0
366000.0,3,1.75,1520,8625,1.0,3,1520,0
354000.0,5,1.75,1830,7986,1.0,4,1060,770
